Entity,Code,Day,Pfizer/BioNTech,Moderna,Oxford/AstraZeneca,Johnson&Johnson,Sputnik V,Sinovac,Sinopharm/Beijing,CanSino,Novavax,Covaxin
Lithuania,LTU,2021-11-19,2513025,275885,535984,243791,0,0,0,0,0,0
Lithuania,LTU,2021-11-26,2598166,279525,536135,250947,0,0,0,0,0,0
Lithuania,LTU,2021-12-03,2685521,283134,536230,258114,0,0,0,0,0,0
Lithuania,LTU,2021-12-10,2775513,287849,536317,265159,0,0,0,0,0,0
Lithuania,LTU,2021-12-17,2862079,293638,536377,271113,0,0,0,0,0,0
Lithuania,LTU,2021-12-24,2920070,297925,536401,275902,0,0,0,0,0,0
Lithuania,LTU,2021-12-31,2997629,304289,536426,281798,0,0,0,0,0,0
Lithuania,LTU,2022-01-07,3095408,312845,536460,287762,0,0,0,0,0,0
Lithuania,LTU,2022-01-14,3165122,319307,536473,290687,0,0,0,0,0,0
Lithuania,LTU,2022-01-21,3210668,322973,536486,291475,0,0,0,0,0,0
Lithuania,LTU,2022-01-28,3244742,325228,536489,292623,0,0,0,0,0,0
Lithuania,LTU,2022-02-04,3260506,326230,536489,293416,0,0,0,0,0,0
Lithuania,LTU,2022-02-11,3269111,326736,536489,293872,0,0,0,0,0,0
Lithuania,LTU,2022-02-18,3274817,327053,536490,294106,0,0,0,0,0,0
Lithuania,LTU,2022-02-25,3279770,327322,536491,294283,0,0,0,0,0,0
Lithuania,LTU,2022-03-04,3283307,327525,536492,294437,0,0,0,0,0,0
Lithuania,LTU,2022-03-11,3286179,327686,536492,294563,0,0,0,0,0,0
Lithuania,LTU,2022-03-18,3289779,327864,536493,294701,0,0,0,0,0,0
Lithuania,LTU,2022-03-25,3292839,328008,536494,294811,0,0,0,0,0,0
Lithuania,LTU,2022-04-01,3296041,328146,536494,294925,0,0,0,0,0,0
Lithuania,LTU,2022-04-08,3298985,328278,536494,295023,0,0,0,0,0,0
Lithuania,LTU,2022-04-15,3301371,328373,536494,295125,0,0,0,0,0,0
Lithuania,LTU,2022-04-22,3303687,328479,536494,295192,0,0,0,0,0,0
Lithuania,LTU,2022-04-29,3305793,328580,536495,295255,0,0,0,0,0,0
Lithuania,LTU,2022-05-06,3307478,328660,536495,295313,0,0,0,0,0,0
Luxembourg,LUX,2021-01-01,0,0,0,0,0,0,0,0,0,0
Luxembourg,LUX,2021-01-08,1283,0,0,0,0,0,0,0,0,0
Luxembourg,LUX,2021-01-15,2775,0,0,0,0,0,0,0,0,0
Luxembourg,LUX,2021-01-22,5088,282,0,0,0,0,0,0,0,0
Luxembourg,LUX,2021-01-29,8288,416,0,0,0,0,0,0,0,0
Luxembourg,LUX,2021-02-05,11755,842,0,0,0,0,0,0,0,0
Luxembourg,LUX,2021-02-12,13897,1034,1132,0,0,0,0,0,0,0
Luxembourg,LUX,2021-02-19,17330,1324,3430,0,0,0,0,0,0,0
Luxembourg,LUX,2021-02-26,21609,1641,4033,0,0,0,0,0,0,0
Luxembourg,LUX,2021-03-05,27751,2113,5187,0,0,0,0,0,0,0
Luxembourg,LUX,2021-03-12,37811,2609,6419,0,0,0,0,0,0,0
Luxembourg,LUX,2021-03-19,50233,4097,7430,0,0,0,0,0,0,0
Luxembourg,LUX,2021-03-26,53068,4304,15960,0,0,0,0,0,0,0
Luxembourg,LUX,2021-04-02,57256,4701,30368,0,0,0,0,0,0,0
Luxembourg,LUX,2021-04-09,77349,7191,32103,0,0,0,0,0,0,0
Luxembourg,LUX,2021-04-16,102461,11642,33874,2153,0,0,0,0,0,0
Luxembourg,LUX,2021-04-23,114754,12198,34977,2348,0,0,0,0,0,0
Luxembourg,LUX,2021-04-30,130672,14474,37242,2348,0,0,0,0,0,0
Luxembourg,LUX,2021-05-07,152994,17376,48576,5808,0,0,0,0,0,0
Luxembourg,LUX,2021-05-14,183165,23421,53582,7692,0,0,0,0,0,0
Luxembourg,LUX,2021-05-21,205861,29609,56127,10810,0,0,0,0,0,0
Luxembourg,LUX,2021-05-28,225414,33712,57311,11307,0,0,0,0,0,0
Luxembourg,LUX,2021-06-04,254637,34534,69136,12733,0,0,0,0,0,0
Luxembourg,LUX,2021-06-11,282151,37612,83750,16830,0,0,0,0,0,0
Luxembourg,LUX,2021-06-18,317071,43235,85624,17749,0,0,0,0,0,0
Luxembourg,LUX,2021-06-25,344829,48356,87500,26409,0,0,0,0,0,0
Luxembourg,LUX,2021-07-02,375519,54243,98169,27940,0,0,0,0,0,0
Luxembourg,LUX,2021-07-09,398471,56278,102024,28370,0,0,0,0,0,0
Luxembourg,LUX,2021-07-16,425267,57733,102740,30631,0,0,0,0,0,0
Luxembourg,LUX,2021-07-23,450355,60616,102869,31438,0,0,0,0,0,0
Luxembourg,LUX,2021-07-30,466995,65991,104480,32351,0,0,0,0,0,0
Luxembourg,LUX,2021-08-06,479753,67938,104793,32840,0,0,0,0,0,0
Luxembourg,LUX,2021-08-13,484864,69197,104861,33386,0,0,0,0,0,0
Luxembourg,LUX,2021-08-20,489420,69511,104901,34211,0,0,0,0,0,0
Luxembourg,LUX,2021-08-27,493437,69650,105031,34791,0,0,0,0,0,0
Luxembourg,LUX,2021-09-03,497552,69740,105096,35325,0,0,0,0,0,0
Luxembourg,LUX,2021-09-10,501217,69803,105132,36046,0,0,0,0,0,0
Luxembourg,LUX,2021-09-17,504595,69859,105144,36492,0,0,0,0,0,0
Luxembourg,LUX,2021-09-24,507764,69901,105158,36894,0,0,0,0,0,0
Luxembourg,LUX,2021-10-01,514653,69928,105170,37225,0,0,0,0,0,0
Luxembourg,LUX,2021-10-08,518816,69949,105178,37557,0,0,0,0,0,0
Luxembourg,LUX,2021-10-15,524056,69988,105184,38128,0,0,0,0,0,0
Luxembourg,LUX,2021-10-22,532065,70095,105194,38609,0,0,0,0,0,0
Luxembourg,LUX,2021-10-29,545424,70442,105202,38928,0,0,0,0,0,0
Luxembourg,LUX,2021-11-05,557483,70864,105203,39232,0,0,0,0,0,0
Luxembourg,LUX,2021-11-12,569099,71264,105203,39456,0,0,0,0,0,0
Luxembourg,LUX,2021-11-19,584503,71549,105206,39607,0,0,0,0,0,0
Luxembourg,LUX,2021-11-26,607487,72178,105210,39752,0,0,0,0,0,0
Luxembourg,LUX,2021-12-03,619423,90454,105216,40115,0,0,0,0,0,0
Luxembourg,LUX,2021-12-10,629433,113275,105216,40410,0,0,0,0,0,0
Luxembourg,LUX,2021-12-17,637794,143652,105216,40636,0,0,0,0,0,0
Luxembourg,LUX,2021-12-24,642930,168200,105216,40788,0,0,0,0,0,0
Luxembourg,LUX,2021-12-31,647597,191847,105216,40938,0,0,0,0,0,0
Luxembourg,LUX,2022-01-07,655741,221903,105216,41139,0,0,0,0,0,0
Luxembourg,LUX,2022-01-14,667400,253269,105216,41327,0,0,0,0,0,0
Luxembourg,LUX,2022-01-21,678949,275167,105216,41390,0,0,0,0,0,0
Luxembourg,LUX,2022-01-28,685134,284480,105216,41419,0,0,0,0,0,0
Luxembourg,LUX,2022-02-04,689552,290593,105216,41448,0,0,0,0,0,0
Luxembourg,LUX,2022-02-11,692291,293952,105216,41461,0,0,0,0,0,0
Luxembourg,LUX,2022-02-18,693810,295791,105216,41472,0,0,0,0,0,0
Luxembourg,LUX,2022-02-25,695045,297347,105216,41479,0,0,0,0,0,0
Luxembourg,LUX,2022-03-04,695865,298448,105216,41482,0,0,0,0,99,0
Luxembourg,LUX,2022-03-11,696482,299253,105216,41488,0,0,0,0,133,0
Luxembourg,LUX,2022-03-18,696922,299842,105216,41493,0,0,0,0,152,0
Luxembourg,LUX,2022-03-25,697328,300312,105216,41495,0,0,0,0,178,0
Luxembourg,LUX,2022-04-01,697798,300701,105216,41497,0,0,0,0,253,0
Luxembourg,LUX,2022-04-08,698195,301022,105216,41500,0,0,0,0,285,0
Luxembourg,LUX,2022-04-15,698562,301338,105216,41502,0,0,0,0,305,0
Luxembourg,LUX,2022-04-22,698771,301551,105216,41504,0,0,0,0,326,0
Luxembourg,LUX,2022-04-29,699058,301783,105216,41508,0,0,0,0,344,0
Luxembourg,LUX,2022-05-06,699348,301979,105216,41511,0,0,0,0,356,0
Luxembourg,LUX,2022-05-13,699348,301983,105216,41511,0,0,0,0,356,0
Malta,MLT,2021-01-01,57,0,0,0,0,0,0,0,0,0
Malta,MLT,2021-01-08,4543,0,3,0,0,0,0,0,0,0
Malta,MLT,2021-01-15,11024,2,6,0,0,0,0,0,0,0
Malta,MLT,2021-01-22,18889,3,13,0,0,0,0,0,0,0
Malta,MLT,2021-01-29,26526,3,13,0,0,0,0,0,0,0
Malta,MLT,2021-02-05,39386,48,23,0,0,0,0,0,0,0
Malta,MLT,2021-02-12,49952,431,181,0,0,0,0,0,0,0
Malta,MLT,2021-02-19,61430,950,4116,0,0,0,0,0,0,0
Malta,MLT,2021-02-26,74823,1480,15126,5,0,0,0,0,0,0
Malta,MLT,2021-03-05,87629,1577,28479,5,0,0,0,0,0,0
Malta,MLT,2021-03-12,100853,1951,43456,6,0,0,0,0,0,0
Malta,MLT,2021-03-19,115730,3573,54100,7,0,0,0,0,0,0
Malta,MLT,2021-03-26,133124,9665,59071,7,0,0,0,0,0,0
Malta,MLT,2021-04-02,149764,11107,70231,7,0,0,0,0,0,0
Malta,MLT,2021-04-09,167281,11667,81684,9,0,0,0,0,0,0
Malta,MLT,2021-04-16,190438,13650,92550,9,0,0,0,0,0,0
Malta,MLT,2021-04-23,206305,18956,110049,9,0,0,0,0,0,0
Malta,MLT,2021-04-30,231659,20297,116791,11,0,0,0,0,0,0
Malta,MLT,2021-05-07,261048,21945,122646,2428,0,0,0,0,0,0
Malta,MLT,2021-05-14,289414,24682,139408,3524,0,0,0,0,0,0
Malta,MLT,2021-05-21,319181,27088,154943,9034,0,0,0,0,0,0
Malta,MLT,2021-05-28,349046,30382,166481,9459,0,0,0,0,0,0
Malta,MLT,2021-06-04,372737,32368,172325,9784,0,0,0,0,0,0
Malta,MLT,2021-06-11,392737,34748,183563,11279,0,0,0,0,0,0
Malta,MLT,2021-06-18,405057,37302,194171,12335,0,0,0,0,0,0
Malta,MLT,2021-06-25,413535,40809,203106,13500,0,0,0,0,0,0
Malta,MLT,2021-07-02,427702,41747,215192,15331,0,0,0,0,0,0
Malta,MLT,2021-07-09,439873,42012,220905,16370,0,0,0,0,0,0
Malta,MLT,2021-07-16,449465,42334,223639,18103,0,0,0,0,0,0
Malta,MLT,2021-07-23,458690,42539,226773,21726,0,0,0,0,0,0
Malta,MLT,2021-07-30,467979,42705,227272,25013,0,0,0,0,0,0
Malta,MLT,2021-08-06,477593,42805,227407,28077,0,0,0,0,0,0
Malta,MLT,2021-08-13,483294,42862,227447,29688,0,0,0,0,0,0
Malta,MLT,2021-08-20,487433,42916,227471,30021,0,0,0,0,0,0
Malta,MLT,2021-08-27,489444,42982,227493,30420,0,0,0,0,0,0
Malta,MLT,2021-09-03,491194,42994,227499,30505,0,0,0,0,0,0
Malta,MLT,2021-09-10,494793,42994,227504,30514,0,0,0,0,0,0
Malta,MLT,2021-09-17,499906,43002,227522,30611,0,0,0,0,0,0
Malta,MLT,2021-09-24,504838,43004,227544,30690,0,0,0,0,0,0
Malta,MLT,2021-10-01,516193,43012,227576,30812,0,0,0,0,0,0
Malta,MLT,2021-10-08,526435,43019,227588,30914,0,0,0,0,0,0
Malta,MLT,2021-10-15,533625,43020,227593,31004,0,0,0,0,0,0
Malta,MLT,2021-10-22,540724,44392,227595,31043,0,0,0,0,0,0
Malta,MLT,2021-10-29,547919,46626,227619,31111,0,0,0,0,0,0
Malta,MLT,2021-11-05,549492,51889,227631,31220,0,0,0,0,0,0
Malta,MLT,2021-11-12,557178,63892,227639,31323,0,0,0,0,0,0
Malta,MLT,2021-11-19,568882,73420,227646,31507,0,0,0,0,0,0
Malta,MLT,2021-11-26,581497,83469,227654,31624,0,0,0,0,0,0
Malta,MLT,2021-12-03,596944,97205,227663,31716,0,0,0,0,0,0
Malta,MLT,2021-12-10,605899,108584,227670,31824,0,0,0,0,0,0
Malta,MLT,2021-12-17,614756,118484,227682,31848,0,0,0,0,0,0
Malta,MLT,2021-12-24,624022,129280,227688,31890,0,0,0,0,0,0
Malta,MLT,2021-12-31,637501,157561,227703,31899,0,0,0,0,0,0
Malta,MLT,2022-01-07,653685,195893,227707,31927,0,0,0,0,0,0
Malta,MLT,2022-01-14,668380,216308,227730,32042,0,0,0,0,0,0
Malta,MLT,2022-01-21,680254,224987,227751,32122,0,0,0,0,0,0
Malta,MLT,2022-01-28,689202,228418,227764,32191,0,0,0,0,0,0
Malta,MLT,2022-02-04,693504,229625,227769,32192,0,0,0,0,0,0
Malta,MLT,2022-02-11,697428,231138,227780,32245,0,0,0,0,0,0
Malta,MLT,2022-02-18,700475,232207,227786,32282,0,0,0,0,0,0
Malta,MLT,2022-02-25,702101,233430,227789,32292,0,0,0,0,0,0
Malta,MLT,2022-03-04,703342,234693,227797,32295,0,0,0,0,0,0
Malta,MLT,2022-03-11,704497,235678,227800,32303,0,0,0,0,0,0
Malta,MLT,2022-03-18,705757,236334,227809,32305,0,0,0,0,0,0
Malta,MLT,2022-03-25,706840,236934,227811,32308,0,0,0,0,0,0
Malta,MLT,2022-04-01,707624,237630,227813,32311,0,0,0,0,0,0
Malta,MLT,2022-04-08,708258,238180,227815,32311,0,0,0,0,0,0
Malta,MLT,2022-04-15,709040,238355,227816,32315,0,0,0,0,0,0
Malta,MLT,2022-04-22,709095,239118,227820,32317,0,0,0,0,0,0
Malta,MLT,2022-04-29,709694,239222,227822,32317,0,0,0,0,0,0
Malta,MLT,2022-05-06,710328,239275,227823,32329,0,0,0,0,0,0
Nepal,NPL,2022-02-19,485819,5150063,9247554,3005246,0,0,18974500,0,0,0
Nepal,NPL,2022-02-20,485819,5156975,9261214,3012420,0,0,18980008,0,0,0
Nepal,NPL,2022-02-21,485819,5174590,10080883,3023155,0,0,19005427,0,0,0
Nepal,NPL,2022-02-22,486784,5194429,9382040,3039914,0,0,19018029,0,0,0
Nepal,NPL,2022-02-23,487210,4542898,9442979,3057989,0,0,19045148,0,0,0
Nepal,NPL,2022-02-24,487404,4568889,9494011,3068410,0,0,19072916,0,0,0
Nepal,NPL,2022-02-25,488013,4577019,9536195,3082971,0,0,19129925,0,0,0
Nepal,NPL,2022-02-26,488283,4609679,9582021,3091275,0,0,19171984,0,0,0
Nepal,NPL,2022-02-27,488291,4624778,9604902,3098185,0,0,19168455,0,0,0
Nepal,NPL,2022-02-28,488835,4643976,9659688,3117996,0,0,19215237,0,0,0
Nepal,NPL,2022-03-01,489065,4663614,9721696,3133321,0,0,19226176,0,0,0
Nepal,NPL,2022-03-02,489374,4673074,9738553,3137191,0,0,19231468,0,0,0
Nepal,NPL,2022-03-04,490849,4721773,9787044,3146607,0,0,19285367,0,0,0
Nepal,NPL,2022-03-05,559413,4830858,9829832,3160635,0,0,19302152,0,0,0
Nepal,NPL,2022-03-08,609881,5106945,9989894,3186814,0,0,19349169,0,0,0
Nepal,NPL,2022-03-09,609881,5139733,10031991,3194909,0,0,19366288,0,0,0
Nepal,NPL,2022-03-11,609923,5250942,10126103,3212856,0,0,19398208,0,0,0
Nepal,NPL,2022-03-12,609923,5277647,10176717,3221894,0,0,19413715,0,0,0
Nepal,NPL,2022-03-13,616757,5322564,10206519,3227586,0,0,19418120,0,0,0
Nepal,NPL,2022-03-14,616757,5342213,10249238,3244785,0,0,19430969,0,0,0
Nepal,NPL,2022-03-15,616757,5377315,10307446,3254678,0,0,19438616,0,0,0
Nepal,NPL,2022-03-16,616757,5405539,10359661,3264007,0,0,19455449,0,0,0
Nepal,NPL,2022-03-17,616757,5452862,10402580,3270955,0,0,19508364,0,0,0
Nepal,NPL,2022-03-18,616757,5467591,10410932,3273424,0,0,19512354,0,0,0
Nepal,NPL,2022-03-19,616757,5465909,10419934,3273951,0,0,19513291,0,0,0
Nepal,NPL,2022-03-20,616757,5465909,10419934,3273951,0,0,19513291,0,0,0
Nepal,NPL,2022-03-21,616757,5488220,10459040,3280927,0,0,19529448,0,0,0
Nepal,NPL,2022-03-22,616757,5496670,10510166,3287810,0,0,19537032,0,0,0
Nepal,NPL,2022-03-23,616757,5520488,10563253,3299594,0,0,19551015,0,0,0
Nepal,NPL,2022-03-24,619997,5540161,10611453,3308281,0,0,19555259,0,0,0
Nepal,NPL,2022-03-25,619997,5576566,10636420,3312256,0,0,19556260,0,0,0
Nepal,NPL,2022-03-26,619997,5583197,10664480,3320743,0,0,19562849,0,0,0
Nepal,NPL,2022-03-27,619997,5589837,10677063,3323818,0,0,19566400,0,0,0
Nepal,NPL,2022-03-28,619997,5623810,10734318,3333052,0,0,19573258,0,0,0
Nepal,NPL,2022-03-29,619997,5630789,10764832,3339665,0,0,19580285,0,0,0
Nepal,NPL,2022-03-30,619997,5651198,10797048,3350105,0,0,19588962,0,0,0
Nepal,NPL,2022-03-31,619997,5671665,10827025,3354508,0,0,19595023,0,0,0
Nepal,NPL,2022-04-03,619997,5711065,10909644,3368812,0,0,19609741,0,0,0
Nepal,NPL,2022-04-04,619997,5729589,10944194,3372065,0,0,19614984,0,0,0
Nepal,NPL,2022-04-05,619997,5732100,10955575,3373852,0,0,19617318,0,0,0
Nepal,NPL,2022-04-06,619997,5739525,10988334,3380418,0,0,19627971,0,0,0
Nepal,NPL,2022-04-07,619997,5758279,11007662,3385827,0,0,19635112,0,0,0
Nepal,NPL,2022-04-08,619997,5760057,11026763,3388807,0,0,19637675,0,0,0
Nepal,NPL,2022-04-09,619997,5760057,11026763,3388807,0,0,19637675,0,0,0
Nepal,NPL,2022-04-10,619997,5762686,11034843,3393797,0,0,19643837,0,0,0
Nepal,NPL,2022-04-11,619997,5763827,11044617,3397717,0,0,19644445,0,0,0
Nepal,NPL,2022-04-12,620868,5784091,11065197,3401274,0,0,19648812,0,0,0
Nepal,NPL,2022-04-13,620868,5801462,11089346,3406531,0,0,19658825,0,0,0
Nepal,NPL,2022-04-14,620892,5815923,11128577,3409133,0,0,19663880,0,0,0
Nepal,NPL,2022-04-17,620892,5819382,11161670,3415742,0,0,19666586,0,0,0
Nepal,NPL,2022-04-18,621603,5832940,11171524,3418146,0,0,19668110,0,0,0
Nepal,NPL,2022-04-20,621603,5836685,11297422,3426261,0,0,19680220,0,0,0
Nepal,NPL,2022-04-21,621861,5836952,11328952,3428240,0,0,19681914,0,0,0
Nepal,NPL,2022-04-23,621861,5853498,11473225,3438642,0,0,19688556,0,0,0
Nepal,NPL,2022-04-24,621861,5853648,11502647,3453700,0,0,19692020,0,0,0
Nepal,NPL,2022-04-25,621861,5858692,11611795,3457999,0,0,19696739,0,0,0
Nepal,NPL,2022-04-26,621861,5860289,11691430,3460469,0,0,19699173,0,0,0
Nepal,NPL,2022-04-27,622455,5868106,11798573,3465243,0,0,19702435,0,0,0
Nepal,NPL,2022-04-29,622455,5881590,12072898,3480020,0,0,19711448,0,0,0
Nepal,NPL,2022-04-30,622455,5889177,12132143,3483025,0,0,19716257,0,0,0
Nepal,NPL,2022-05-01,622455,5890767,12157520,3484160,0,0,19717729,0,0,0
Nepal,NPL,2022-05-02,622455,5891463,12171808,3485168,0,0,19717747,0,0,0
Nepal,NPL,2022-05-03,622676,5892191,12251135,3490237,0,0,19725948,0,0,0
Nepal,NPL,2022-05-04,622676,5892838,12276157,3492909,0,0,19728263,0,0,0
Nepal,NPL,2022-05-05,622676,5901492,12346844,3499231,0,0,19734688,0,0,0
Nepal,NPL,2022-05-06,622994,5910781,12414544,3503203,0,0,19738030,0,0,0
Nepal,NPL,2022-05-07,622994,5915267,12461816,3517537,0,0,19741594,0,0,0
Nepal,NPL,2022-05-08,622994,5917763,12479029,3519578,0,0,19741950,0,0,0
Nepal,NPL,2022-05-09,622994,5920487,12509140,3520993,0,0,19746059,0,0,0
Nepal,NPL,2022-05-10,622994,5923038,12534062,3524925,0,0,19794796,0,0,0
Nepal,NPL,2022-05-11,622994,5923168,12544642,3524995,0,0,19795021,0,0,0
Nepal,NPL,2022-05-12,623029,5924252,12564363,3525299,0,0,19795056,0,0,0
Nepal,NPL,2022-05-13,623029,5924252,12564363,3525299,0,0,19795056,0,0,0
Nepal,NPL,2022-05-14,623029,5924252,12564363,3525299,0,0,19795056,0,0,0
Nepal,NPL,2022-05-15,623029,5926447,12571960,3525629,0,0,19796626,0,0,0
Nepal,NPL,2022-05-17,623029,5926447,12571960,3525629,0,0,19796626,0,0,0
Nepal,NPL,2022-05-18,623395,5927202,12604710,3529318,0,0,19794918,0,0,0
Nepal,NPL,2022-05-19,621603,5834179,11234180,3421960,0,0,19673222,0,0,0
Netherlands,NLD,2021-01-01,0,0,0,0,0,0,0,0,0,0
Netherlands,NLD,2021-01-08,33757,0,0,0,0,0,0,0,0,0
Netherlands,NLD,2021-01-15,76956,0,0,0,0,0,0,0,0,0
Netherlands,NLD,2021-01-22,163727,2572,0,0,0,0,0,0,0,0
Netherlands,NLD,2021-01-29,342396,8883,0,0,0,0,0,0,0,0
Netherlands,NLD,2021-02-05,556326,14873,0,0,0,0,0,0,0,0
Netherlands,NLD,2021-02-12,766273,21226,525,0,0,0,0,0,0,0
Netherlands,NLD,2021-02-19,931449,37220,69130,0,0,0,0,0,0,0
Netherlands,NLD,2021-02-26,1143869,56590,181920,0,0,0,0,0,0,0
Netherlands,NLD,2021-03-05,1344111,75076,257262,0,0,0,0,0,0,0
Netherlands,NLD,2021-03-12,1509585,94037,357994,0,0,0,0,0,0,0
Netherlands,NLD,2021-03-19,1703923,114102,357994,0,0,0,0,0,0,0
Netherlands,NLD,2021-03-26,1865103,154828,454104,0,0,0,0,0,0,0
Netherlands,NLD,2021-04-02,2154109,196233,574659,0,0,0,0,0,0,0
Netherlands,NLD,2021-04-09,2493608,230442,844036,0,0,0,0,0,0,0
Netherlands,NLD,2021-04-16,2957565,261894,1154887,0,0,0,0,0,0,0
Netherlands,NLD,2021-04-23,3461570,296184,1260839,8887,0,0,0,0,0,0
Netherlands,NLD,2021-04-30,3990137,325751,1349869,48511,0,0,0,0,0,0
Netherlands,NLD,2021-05-07,4592466,374590,1495705,95481,0,0,0,0,0,0
Netherlands,NLD,2021-05-14,5304343,452067,1685796,124400,0,0,0,0,0,0
Netherlands,NLD,2021-05-21,6086609,536264,1834255,142128,0,0,0,0,0,0
Netherlands,NLD,2021-05-28,6779547,639649,1949967,240348,0,0,0,0,0,0
Netherlands,NLD,2021-06-04,7536908,781831,2085148,389644,0,0,0,0,0,0
Netherlands,NLD,2021-06-11,8773746,945164,2294925,438577,0,0,0,0,0,0
Netherlands,NLD,2021-06-18,9868372,1075717,2465230,458667,0,0,0,0,0,0
Netherlands,NLD,2021-06-25,10949188,1187299,2621578,541576,0,0,0,0,0,0
Netherlands,NLD,2021-07-02,12010851,1308915,2780129,672543,0,0,0,0,0,0
Netherlands,NLD,2021-07-09,12959416,1517318,2800092,741729,0,0,0,0,0,0
Netherlands,NLD,2021-07-16,13907816,1657255,2800380,755688,0,0,0,0,0,0
Netherlands,NLD,2021-07-23,14649568,1756544,2800495,764829,0,0,0,0,0,0
Netherlands,NLD,2021-07-30,15402907,1806573,2800556,772135,0,0,0,0,0,0
Netherlands,NLD,2021-08-06,16189438,1842746,2800588,777569,0,0,0,0,0,0
Netherlands,NLD,2021-08-13,16833560,1918516,2800602,782108,0,0,0,0,0,0
Netherlands,NLD,2021-08-20,17105266,1940618,2800625,785886,0,0,0,0,0,0
Netherlands,NLD,2021-08-27,17358605,1951814,2800627,789201,0,0,0,0,0,0
Netherlands,NLD,2021-09-03,17559874,1957560,2800633,792382,0,0,0,0,0,0
Netherlands,NLD,2021-09-10,17683934,1959959,2800642,795544,0,0,0,0,0,0
Netherlands,NLD,2021-09-17,17823904,1962103,2800652,802162,0,0,0,0,0,0
Netherlands,NLD,2021-09-24,17949055,1964286,2800658,815821,0,0,0,0,0,0
Netherlands,NLD,2021-10-01,18057528,1966262,2800691,829227,0,0,0,0,0,0
Netherlands,NLD,2021-10-08,18156197,1967361,2800721,833665,0,0,0,0,0,0
Netherlands,NLD,2021-10-15,18257271,1968771,2800758,837623,0,0,0,0,0,0
Netherlands,NLD,2021-10-22,18360865,1970130,2800793,841002,0,0,0,0,0,0
Netherlands,NLD,2021-10-29,18467443,1971517,2800807,845592,0,0,0,0,0,0
Netherlands,NLD,2021-11-05,18582922,1972694,2800807,854083,0,0,0,0,0,0
Netherlands,NLD,2021-11-12,18700402,1974316,2800807,858966,0,0,0,0,0,0
Netherlands,NLD,2021-11-19,18808647,1978319,2800809,862070,0,0,0,0,0,0
Netherlands,NLD,2021-11-26,19056421,2004990,2800814,864272,0,0,0,0,0,0
Netherlands,NLD,2021-12-03,19385643,2090810,2800816,865517,0,0,0,0,0,0
Netherlands,NLD,2021-12-10,19744784,2350851,2800817,866438,0,0,0,0,0,0
Netherlands,NLD,2021-12-17,20074870,2937790,2800821,867055,0,0,0,0,0,0
Netherlands,NLD,2021-12-24,20500784,3785578,2800824,867219,0,0,0,0,0,0
Netherlands,NLD,2021-12-31,20981444,4920233,2800824,867420,0,0,0,0,0,0
Netherlands,NLD,2022-01-07,21986334,5808217,2800825,867622,0,0,0,0,0,0
Netherlands,NLD,2022-01-14,22774145,6162864,2800825,867844,0,0,0,0,0,0
Netherlands,NLD,2022-01-21,23148915,6261567,2800826,867966,0,0,0,0,0,0
Netherlands,NLD,2022-01-28,23414517,6287781,2800827,868157,0,0,0,0,0,0
Netherlands,NLD,2022-02-04,23630040,6295391,2800827,868257,0,0,0,0,0,0
Netherlands,NLD,2022-02-11,23766622,6296090,2800828,868342,0,0,0,0,0,0
Netherlands,NLD,2022-02-18,23840630,6296215,2800828,868362,0,0,0,0,0,0
Netherlands,NLD,2022-02-25,23899647,6296356,2800828,868401,0,0,0,0,0,0
Netherlands,NLD,2022-03-04,23945325,6304135,2800828,868460,0,0,0,0,0,0
Netherlands,NLD,2022-03-11,23979475,6321347,2800828,868510,0,0,0,0,0,0
Netherlands,NLD,2022-03-18,24007974,6338420,2800828,868552,0,0,0,0,323,0
Netherlands,NLD,2022-03-25,24045916,6354491,2800828,868605,0,0,0,0,464,0
Netherlands,NLD,2022-04-01,24079874,6386775,2800829,868658,0,0,0,0,565,0
Netherlands,NLD,2022-04-08,24109269,6423852,2800830,868707,0,0,0,0,846,0
Netherlands,NLD,2022-04-15,24132480,6444045,2800830,868787,0,0,0,0,1010,0
Netherlands,NLD,2022-04-22,24151806,6453884,2800830,868841,0,0,0,0,1139,0
Netherlands,NLD,2022-04-29,24166426,6459324,2800830,868898,0,0,0,0,1267,0
Netherlands,NLD,2022-05-06,24182840,6463655,2800830,868972,0,0,0,0,1389,0
Norway,NOR,2021-01-01,69,0,0,0,0,0,0,0,0,0
Norway,NOR,2021-01-08,23574,48,4,0,0,0,0,0,0,0
Norway,NOR,2021-01-15,52741,164,18,0,0,0,0,0,0,0
Norway,NOR,2021-01-22,81705,1947,49,0,0,0,0,0,0,0
Norway,NOR,2021-01-29,130668,2372,91,0,0,0,0,0,0,0
Norway,NOR,2021-02-05,228500,2556,200,0,0,0,0,0,0,0
Norway,NOR,2021-02-12,304454,12739,322,0,0,0,0,0,0,0
Norway,NOR,2021-02-19,372495,15093,20121,0,0,0,0,0,0,0
Norway,NOR,2021-02-26,443489,15586,55961,0,0,0,0,0,0,0
Norway,NOR,2021-03-05,501842,21767,105152,34,0,0,0,0,0,0
Norway,NOR,2021-03-12,556996,35992,139133,86,0,0,0,0,0,0
Norway,NOR,2021-03-19,615653,42038,139758,152,0,0,0,0,0,0
Norway,NOR,2021-03-26,719609,60067,140215,200,0,0,0,0,0,0
Norway,NOR,2021-04-02,804560,80409,140549,292,0,0,0,0,0,0
Norway,NOR,2021-04-09,965651,99227,140862,535,0,0,0,0,0,0
